price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,full_address,latitude,longitude,price_normalized
305000.0,6.0,2.0,1900,8240,1.0,0,0,2,1200,700,1964,0,"2825 NE 105th St, Seattle, WA 98125, USA",47.7037291,-122.2958347,12.628070334272698
505000.0,3.0,1.75,1640,10695,1.0,0,2,3,1640,0,1975,0,"12718 89th Pl NE, Kirkland, WA 98034, USA",47.714461400000005,-122.22175085902056,13.132315688453556
1355000.0,3.0,1.5,2680,4775,2.0,0,2,5,1880,800,1913,0,"1602 5th Ave N, Seattle, WA 98109, USA",47.63328415,-122.34690865747604,14.119312750303045
482000.0,3.0,2.5,2420,7307,2.0,0,0,3,2420,0,1998,2006,"7219 Autumn Ave SE, Snoqualmie, WA 98065, USA",47.53619965,-121.87103925654232,13.085701467719382
299950.0,3.0,1.75,1790,7650,1.0,0,3,3,1790,0,1978,0,"31317 41st Pl SW, Federal Way, WA 98023, USA",47.32159955,-122.38518768272804,12.611374406964662
770000.0,4.0,2.5,3920,12415,2.0,0,0,3,3920,0,1997,0,"23013 SE 44th St, Sammamish, WA 98075, USA",47.5659026122449,-122.0326852857143,13.554147092530322
245700.0,3.0,2.25,1640,8400,1.0,0,0,3,1180,460,1968,1997,"25425 34th Pl S, Kent, WA 98032, USA",47.373300150000006,-122.2887069977449,12.411870628505058
283000.0,3.0,1.0,890,8400,1.0,0,0,4,890,0,1954,1979,"1109 N 28th Pl, Renton, WA 98056, USA",47.5167761,-122.20400534960402,12.553205710188037
650000.0,4.0,2.75,1910,16532,1.0,0,0,4,1420,490,1940,2001,"9025 26th Ave NW, Seattle, WA 98117, USA",47.69506595,-122.38993145252138,13.384729180332174
530000.0,5.0,2.25,2140,7910,1.0,0,0,3,1070,1070,1962,2003,"227 152nd Pl SE, Bellevue, WA 98007, USA",47.6071131,-122.13721836539293,13.180634172318978
440000.0,3.0,1.75,2030,17100,1.0,0,0,4,2030,0,1953,1983,"2434 SW 170th St, Burien, WA 98166, USA",47.45106845,-122.36483652808336,12.994532278619134
1005000.0,4.0,4.5,4225,284011,2.0,0,0,4,4225,0,1985,0,"23711 NE 4th St, Sammamish, WA 98074, USA",47.61288369924812,-122.02239760401002,13.820499094499693
599990.0,3.0,2.25,2680,9162,1.0,0,0,3,1570,1110,1978,0,"4222 186th Pl SE, Issaquah, WA 98027, USA",47.5683397,-122.0911592602084,13.304669934085782
544000.0,4.0,2.5,2030,3974,2.0,0,0,3,2030,0,1994,0,"4226 250th Pl SE, Issaquah, WA 98029, USA",,,13.206706364071684
1700000.0,5.0,3.5,5850,22885,2.0,0,2,4,4670,1180,1978,2000,"9625-9701 SE 5th St, Bellevue, WA 98004, USA",,,14.346139397261565
270000.0,2.0,1.0,2060,8398,1.0,0,0,3,1260,800,1962,2003,"10447 8th Ave S, Seattle, WA 98168, USA",47.5090116,-122.3241285,12.506180941677357
435000.0,2.0,1.0,1060,3036,1.5,0,0,4,1060,0,1943,0,"4202 4th Ave NE, Seattle, WA 98105, USA",47.6578515,-122.3238249175853,12.983103608918753
349000.0,3.0,1.0,1010,8184,1.0,0,0,4,1010,0,1947,1988,"15510 9th Ave NE, Shoreline, WA 98155, USA",47.74162545,-122.3193164804151,12.762830066509972
1140000.0,4.0,2.25,3310,127631,2.0,0,0,5,3310,0,1924,1956,"15445 NE 144th Pl, Woodinville, WA 98072, USA",47.7320421,-122.1339362,13.946539697563276
320000.0,4.0,2.5,2000,10051,2.0,0,0,3,2000,0,1997,0,"23625 SE 267th Ct, Maple Valley, WA 98038, USA",47.36251355,-122.02514999726966,12.676079399771027
804100.0,4.0,2.5,3070,8086,2.0,0,0,3,3070,0,2005,0,"6908 135th Pl SE, Newcastle, WA 98059, USA",47.53984775000001,-122.1602376618156,13.597480162161881
594000.0,3.0,2.25,1270,1406,2.0,0,0,3,1060,210,2014,0,"4757 41st Ave NE, Seattle, WA 98105, USA",47.6646604,-122.2837799,13.29463628184505
531500.0,4.0,2.75,3110,49765,1.0,0,0,4,3110,0,1958,1972,"22426 SE 300th St, Black Diamond, WA 98010, USA",47.33390925,-122.04408027896852,13.183460358229915
1150000.0,3.0,2.0,2110,18815,2.0,0,0,5,2110,0,1979,0,"2942 222nd Pl SE, Sammamish, WA 98075, USA",47.58335163327866,-122.04309621028295,13.955273369904273
374500.0,3.0,2.25,1400,11400,2.0,0,0,3,1400,0,1984,0,"8133 NE 158th St, Kenmore, WA 98028, USA",47.74281955,-122.23100084882648,12.833349752162816
450000.0,4.0,2.75,2310,5650,1.0,0,2,3,1330,980,1952,2012,"9853 Arrowsmith Ave S, Seattle, WA 98118, USA",47.51292375,-122.2521226748422,13.017005083966255
744500.0,5.0,2.5,2700,16570,1.0,0,0,4,1750,950,1967,0,"428 129th Pl NE, Bellevue, WA 98005, USA",47.61445225,-122.16715642569211,13.520469474288642
913888.0,5.0,2.25,2370,15512,2.0,0,0,4,2370,0,1981,0,"14207 SE 52nd Pl, Bellevue, WA 98006, USA",47.5555731,-122.15014301606662,13.72546439886003
760000.0,4.0,2.5,2760,6000,2.0,0,0,5,2230,530,1942,0,"8107 31st Ave NE, Seattle, WA 98115, USA",47.68768785,-122.29529152482353,13.541075028051122
346500.0,2.0,1.75,1610,6300,1.0,0,0,3,1010,600,1941,1994,"5404 Columbia Dr S, Seattle, WA 98108, USA",47.5540936,-122.30376441934524,12.755640983610817
280000.0,3.0,1.75,1230,8250,1.0,0,0,3,1230,0,1966,1963,"12410 SE 168th St, Renton, WA 98058, USA",47.4525811,-122.17592535,12.54254845357358
557500.0,3.0,1.75,1900,11165,1.0,0,0,4,1900,0,1959,0,"3430 166th Ave SE, Bellevue, WA 98008, USA",47.57894925,-122.1182564586042,13.231219576036775
260000.0,3.0,1.5,1580,8184,1.0,0,0,3,1140,440,1954,2005,"19307 4th Ave S, Des Moines, WA 98148, USA",47.4293495,-122.33120412894225,12.468440756144114
1330000.0,3.0,1.5,1940,2885,1.5,0,2,3,1940,0,1900,2005,"1228 9th Ave W, Seattle, WA 98119, USA",47.63080725,-122.36871863010369,14.100690252077353
640000.0,3.0,1.75,1620,6000,1.0,0,0,5,1040,580,1947,0,"8024 Corliss Ave N, Seattle, WA 98103, USA",47.68767525,-122.33064927187148,13.369225017834633
280000.0,7.0,2.5,1940,5458,2.0,0,0,3,1940,0,1994,0,"12307 SE 315th Pl, Auburn, WA 98092, USA",47.31913075,-122.17712052812796,12.54254845357358
205000.0,3.0,1.0,1230,8750,1.0,0,0,3,1230,0,1965,1993,"30640-30650 1st Pl S, Federal Way, WA 98003, USA",,,12.230770136157428
957000.0,5.0,3.25,3160,5000,2.0,0,2,3,2180,980,2005,0,"3700 W Fulton St, Seattle, WA 98199, USA",47.6462427,-122.40498622657196,13.771559715366624
625000.0,5.0,2.5,2700,21208,1.0,0,0,4,1950,750,1955,2009,"13987 SE 2nd St, Bellevue, WA 98005, USA",47.6078569,-122.15401717349592,13.345508528717259
680000.0,4.0,1.5,1880,6200,1.0,0,2,5,1440,440,1954,0,"3973 SW Arroyo Dr, Seattle, WA 98146, USA",47.50348605,-122.38451177670764,13.429849547739444
150000.0,2.0,1.0,890,8100,1.0,0,0,3,890,0,1942,1999,"13232 5th Ave SW, Burien, WA 98146, USA",47.48389445,-122.3402195488046,11.918397239722838
255950.0,3.0,2.5,1720,3676,2.0,0,0,3,1720,0,1992,0,"11518 SE 221st Pl, Kent, WA 98031, USA",47.4038588,-122.1880891,12.452741298891185
246500.0,3.0,2.5,1620,7686,2.0,0,0,3,1620,0,1989,0,"21635 SE 268th St, Maple Valley, WA 98038, USA",47.361274,-122.05294494043277,12.415121329251784
450000.0,2.0,1.0,1380,4390,1.0,0,0,4,880,500,1931,0,"9024 5th Ave NE, Seattle, WA 98115, USA",47.6946918,-122.32279656329231,13.017005083966255
595888.0,3.0,1.75,1870,9000,1.0,0,0,5,1870,0,1958,0,"12521 3rd Ave NW, Seattle, WA 98177, USA",47.72033555,-122.36130782209554,13.297809687091625
454000.0,3.0,1.0,1970,22144,1.0,0,0,4,1970,0,1970,0,"8527 374th Pl SE, Snoqualmie, WA 98065, USA",,,13.025854679664231
299900.0,3.0,1.0,1110,8593,1.0,0,0,3,1110,0,1979,2014,"18021 24th Ave NE, Shoreline, WA 98155, USA",47.75953105,-122.30888044297537,12.611207699176356
200000.0,3.0,2.0,1190,6833,1.0,0,0,3,1190,0,1995,0,"31519 121st Pl SE, Auburn, WA 98092, USA",47.3191075,-122.180171775,12.206077645517674
346500.0,3.0,1.0,1150,11802,1.0,0,0,4,1150,0,1932,1958,"4533 21st Ave SW, Seattle, WA 98106, USA",47.56239035,-122.36062046874456,12.755640983610817
585000.0,4.0,2.75,2890,6825,1.0,0,0,3,1560,1330,1973,2013,"11826 NE 145th St, Kirkland, WA 98034, USA",47.7339939,-122.18193238485615,13.279368835614243
383000.0,3.0,1.75,1500,13430,1.0,0,0,3,1500,0,1977,2004,"19121 NE 173rd St, Woodinville, WA 98072, USA",47.75326585205354,-122.1420326687418,12.855792879125431
519000.0,4.0,2.5,1950,2617,1.5,0,0,4,1250,700,1910,0,"1124 NW 56th St, Seattle, WA 98107, USA",47.669608,-122.37198650099036,13.159661088928443
410000.0,3.0,1.5,1250,7700,1.0,0,0,5,1250,0,1968,0,"7202 121st Pl SE, Newcastle, WA 98056, USA",47.53827655,-122.17774965756048,12.923914877701906
578000.0,4.0,2.5,2070,5415,2.0,0,0,3,2070,0,1996,0,"25024 SE 41st Dr, Issaquah, WA 98029, USA",,,13.267330877756825
1280000.0,4.0,3.5,4660,17398,2.0,0,2,3,4660,0,2003,0,"17069 SE 65th Pl, Bellevue, WA 98006, USA",47.54219055,-122.11221730923828,14.062371417145494
395000.0,2.0,2.25,1350,1493,2.0,0,0,3,1050,300,2007,0,"4313 SW Willow St, Seattle, WA 98136, USA",47.5420645,-122.387965636826,12.886643575525625
364000.0,3.0,2.5,1800,2790,2.0,0,0,3,1800,0,2011,0,"3011 SW Bataan St, Seattle, WA 98126, USA",47.545465750000005,-122.3710502,12.804911893867851
240000.0,3.0,2.25,1481,2820,2.0,0,0,3,1481,0,2012,1912,"42 43rd Ct NE, Auburn, WA 98002, USA",47.34584092211477,-122.21730258710588,12.388398368982115
328423.0,3.0,2.5,1730,3600,2.0,0,0,3,1730,0,2014,0,"11341-11399 4th Pl SW, Seattle, WA 98146, USA",,,12.702060735497875
594000.0,4.0,2.75,2720,4613,2.0,0,0,3,2720,0,2005,0,"8827 NE 148th Pl, Kenmore, WA 98028, USA",47.7352198,-122.22292938009306,13.29463628184505
425000.0,3.0,2.5,2320,2267,3.0,0,0,3,2320,0,2009,0,"10134 Holman Rd NW, Seattle, WA 98177, USA",47.7027009,-122.3589793,12.959846800844963
309620.0,3.0,2.5,1860,3730,2.0,0,0,3,1860,0,2012,1912,"1 View Ln NE, Duvall, WA 98019, USA",47.7446116794941,-121.98497465585947,12.64310424785476
260000.0,5.0,2.5,2025,7760,2.0,0,0,3,2025,0,2007,0,"122 Greenlake Pl, Pacific, WA 98047, USA",,,12.468440756144114
563500.0,3.0,2.5,1400,1312,3.5,0,0,3,1400,0,2007,0,"3637 Phinney Ave N, Seattle, WA 98103, USA",47.6534136,-122.3549398,13.241924387083285
975000.0,5.0,3.0,2620,5477,2.0,0,0,3,2620,0,2009,0,"3655 NE 73rd St, Seattle, WA 98115, USA",47.6811393,-122.2879283,13.790193775620484
937000.0,3.0,1.75,2450,2691,2.0,0,0,3,1750,700,1915,0,"206 W Boston St, Seattle, WA 98119, USA",47.6385335,-122.3600185524228,13.75043962845585
518500.0,3.0,3.5,1590,1102,3.0,0,0,3,1590,0,2010,0,"769 N 74th St, Seattle, WA 98103, USA",47.6822997,-122.3469106,13.158697235290168
563500.0,4.0,1.75,2085,174240,1.0,0,0,3,1610,475,1964,2000,"3707 295th Ave SE, Fall City, WA 98024, USA",,,13.241924387083285
1050000.0,4.0,3.5,3450,7832,2.0,0,0,3,3450,0,2007,0,"4564 162nd Ln SE, Bellevue, WA 98006, USA",47.5637194,-122.12296960736732,13.864301674514206
350000.0,3.0,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0,"15617 160th Ct SE, Renton, WA 98058, USA",47.462267,-122.12698498305352,12.765691290604371
826000.0,4.0,2.5,3060,7140,2.0,0,0,3,3060,0,2006,0,"2401 NE Daphne St, Issaquah, WA 98029, USA",47.5392427,-121.99797625,13.624351263156136
225000.0,3.0,2.0,1700,11475,1.0,0,0,5,970,730,1945,0,"238 SW 132nd St, Burien, WA 98146, USA",47.4850496,-122.33826279857443,12.323860125621126
235867.0,4.0,2.0,1330,5926,1.0,0,0,4,1330,0,1942,1982,"2109 NE 8th St, Renton, WA 98056, USA",47.49601795,-122.18990664650514,12.371027605494929
399000.0,4.0,3.0,3060,5000,2.0,0,0,3,3060,0,2001,0,"16126 SE 249th Pl, Covington, WA 98042, USA",47.3786113,-122.1259317219174,12.896719202134523
177500.0,3.0,1.5,1220,6000,1.0,0,0,3,1220,0,1968,1997,"472-598 Lind Ave NW, Renton, WA 98057, USA",,,12.086731521684555
224000.0,4.0,1.5,1600,9289,1.0,0,0,4,1600,0,1959,0,"214-220 N St NE, Auburn, WA 98002, USA",47.31080039929712,-122.2121217275334,12.319405795112926
302000.0,4.0,1.75,1530,17664,1.5,0,0,3,1530,0,1968,1997,"16411 139th Pl SE, Renton, WA 98058, USA",47.45506,-122.1551155,12.618185607609803
760000.0,3.0,2.5,1980,13964,1.0,0,0,5,1980,0,1959,0,"4201-4213 Island Crest Way, Mercer Island, WA 98040, USA",47.5778945576202,-122.229393725585,13.541075028051122
460000.0,3.0,2.5,1730,8490,1.0,0,0,3,1210,520,1969,2010,"9037 NE 132nd Pl, Kirkland, WA 98034, USA",47.7186884,-122.2191296245123,13.038983942375959
415000.0,3.0,1.0,1170,6700,1.0,0,0,3,1170,0,1957,2000,"3510 NE 115th St, Seattle, WA 98125, USA",47.71219655,-122.29011380837836,12.936036208848487
669000.0,2.0,1.75,1950,10766,1.0,0,3,4,1160,790,1952,0,"3533 SW 171st St, Burien, WA 98166, USA",47.4508307540134,-122.37736256761129,13.413540833877558
254600.0,3.0,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0,"19627 SE Auburn-Black Diamond Rd, Auburn, WA 98092, USA",47.29734085,-122.08016963335434,12.447452892827501
357250.0,3.0,1.5,1400,8840,1.0,0,0,4,1400,0,1952,0,"1721 NE 136th St, Seattle, WA 98125, USA",47.72730645,-122.30887845853093,12.786193894948449
910000.0,4.0,3.5,4040,50479,2.0,0,0,3,4040,0,1987,2000,"13417 218th Ave NE, Woodinville, WA 98077, USA",,,13.721200977393528
725000.0,6.0,3.0,3110,5000,1.5,0,0,5,1810,1300,1921,0,"812 N 47th St, Seattle, WA 98103, USA",47.6630879,-122.3479184,13.493928313146206
670000.0,3.0,1.5,1490,4400,1.5,0,0,4,1490,0,1906,1990,"933 32nd Ave, Seattle, WA 98122, USA",47.6113552,-122.29174308431604,13.415034483903348
440000.0,4.0,1.5,1770,5750,2.0,0,0,3,1770,0,1947,2012,"4527 48th Ave SW, Seattle, WA 98116, USA",47.562135,-122.39379707510484,12.994532278619134
1025000.0,4.0,3.5,3320,19850,1.0,0,2,4,2040,1280,1977,0,"8434 W Mercer Way, Mercer Island, WA 98040, USA",47.5270319,-122.22812595533716,13.840204146163925
320000.0,2.0,1.0,950,5316,1.0,0,2,3,950,0,1948,1994,"3743 Belvidere Ave SW, Seattle, WA 98126, USA",47.56996805,-122.37995171408453,12.676079399771027
310000.0,4.0,2.5,2430,5499,2.0,0,0,3,2430,0,2002,0,"16218 163rd Pl SE, Covington, WA 98042, USA",47.37744389496057,-122.123662,12.644330802262578
772650.0,4.0,2.5,2660,10800,1.0,0,0,3,2660,0,1955,2014,"12345 SE 23rd Pl, Bellevue, WA 98005, USA",47.58938635,-122.1720670598307,13.557582737908076
669950.0,4.0,2.5,2670,11877,2.0,0,0,3,2670,0,1996,0,"2522 227th Pl NE, Sammamish, WA 98074, USA",47.63196366225283,-122.03630520514515,13.414959854364346
690000.0,5.0,3.5,2720,7598,2.0,0,0,3,1860,860,1993,0,"8921 42nd Ave NE, Seattle, WA 98115, USA",47.6930883,-122.28286876324924,13.444448325847754
385000.0,4.0,2.5,3200,22651,1.0,0,0,5,1610,1590,1970,0,"23310 118th Pl SE, Kent, WA 98031, USA",47.39308435,-122.18306894976504,12.861001210669146
663000.0,3.0,2.5,2480,37843,1.5,1,3,4,2480,0,1974,0,"7030 SW Maury Park Rd, Vashon, WA 98070, USA",,,13.404531777462488
300000.0,3.0,2.25,1780,10395,1.0,0,0,3,1780,0,1967,2011,"14229 SE 165th Pl, Renton, WA 98058, USA",47.453883000000005,-122.14986524849256,12.611541086966115
225500.0,2.0,1.75,1590,11276,1.0,0,0,4,1590,0,1972,0,"936 Pike Pl NE, Auburn, WA 98002, USA",47.3175964,-122.2099447634554,12.326079872504838
320000.0,3.0,2.0,1550,34175,1.5,0,0,3,1550,0,1999,0,"48115 SE Mt Si Rd, North Bend, WA 98045, USA",47.48551445,-121.6982959,12.676079399771027
775000.0,3.0,2.75,2850,14800,1.0,0,0,4,1920,930,1976,1992,"4904 145th Ave SE, Bellevue, WA 98006, USA",47.55904055,-122.14591204043418,13.560619598657233
805000.0,3.0,2.75,2600,5875,1.5,0,2,5,1600,1000,1929,0,"5710 SW Admiral Way, Seattle, WA 98116, USA",47.5772422,-122.40586770251448,13.598598798635953
252750.0,4.0,1.0,1230,7410,1.5,0,0,3,1230,0,1944,0,"650 SW 137th St, Burien, WA 98166, USA",47.4798088,-122.34411277557128,12.440160093353626
254000.0,5.0,2.0,2080,16117,1.0,0,0,5,1740,340,1959,0,"28830 34th Ave S, Auburn, WA 98001, USA",47.3424808,-122.288994609191,12.445093483000798
620000.0,6.0,3.5,3600,6875,2.0,0,0,3,2740,860,2004,2003,"6731 Silent Creek Ave SE, Snoqualmie, WA 98065, USA",47.5400647,-121.87842918240466,13.3374763699232
435000.0,4.0,2.75,2110,8751,1.0,0,0,3,1510,600,1962,2003,"18447-18509 94th Ave NE, Bothell, WA 98011, USA",,,12.983103608918753
460000.0,4.0,2.5,2550,19017,1.0,0,0,4,1300,1250,1961,2001,"19259-19499 40th Pl NE, Lake Forest Park, WA 98155, USA",,,13.038983942375959
268000.0,3.0,2.5,1650,6684,2.0,0,0,3,1650,0,1991,0,"11813 SE 219th Pl, Kent, WA 98031, USA",47.4050999,-122.18406708369795,12.498745990829315
446000.0,2.0,1.5,1370,1221,2.0,0,0,3,1080,290,2008,0,"207 20th Ave, Seattle, WA 98122, USA",47.6039199,-122.3068428,13.008076473152155
285000.0,2.0,1.0,1010,7200,1.0,0,0,3,1010,0,1975,0,"18716 35th Ave NE, Lake Forest Park, WA 98155, USA",47.76513135,-122.29114222218205,12.560247968016562
530000.0,3.0,2.0,2330,26571,2.5,0,0,3,2330,0,1987,2000,"13607 SE 10th St, Bellevue, WA 98005, USA",47.6009416,-122.15796035,13.180634172318978
402000.0,2.0,1.0,620,2475,1.0,0,0,5,620,0,1911,1984,"5001-5099 11th Ave NW, Seattle, WA 98107, USA",47.673800852785135,-122.37136894661803,12.904209855160254
358000.0,3.0,1.5,2450,12497,1.0,0,0,4,2450,0,1967,0,"7670 10th Ave NW, Snoqualmie, WA 98065, USA",47.5311102,-121.8334222,12.788291058675025
354950.0,4.0,2.75,2530,7350,1.0,0,0,5,1280,1250,1977,0,"32148-32298 33rd Ave SW, Federal Way, WA 98023, USA",,,12.779735030761774
405000.0,4.0,2.5,2220,4652,2.0,0,0,3,2220,0,2001,0,"4839 NE 5th St, Renton, WA 98059, USA",47.490367500000005,-122.15400736820688,12.91164481522143
568000.0,4.0,1.75,2110,265716,1.0,0,0,4,2110,0,1979,0,"5519 236th Ave NE, Redmond, WA 98053, USA",47.6827069,-122.02475474927932,13.249878458265119
575000.0,5.0,3.0,3690,49709,1.0,0,2,3,2690,1000,1960,2012,"23444 10th Ave S, Des Moines, WA 98198, USA",47.39082385,-122.32023780838897,13.26212705890841
315000.0,4.0,2.5,1940,10200,1.0,0,0,4,1140,800,1977,0,"20825 135th Ave SE, Kent, WA 98042, USA",47.415621720135775,-122.16132951110956,12.660331092405906
280927.0,4.0,2.25,2070,7350,2.0,0,0,4,2070,0,1977,0,"26732 Carnaby Way, Kent, WA 98032, USA",47.3615213,-122.27428650944944,12.545853687725936
440000.0,4.0,2.5,2160,7826,1.0,0,0,4,1390,770,1976,1992,"20111 47th Ave NE, Lake Forest Park, WA 98155, USA",47.77546895,-122.27614424219794,12.994532278619134
270000.0,4.0,2.25,2600,9900,1.0,0,0,3,1600,1000,1965,1993,"7703 S 128th St, Seattle, WA 98178, USA",47.48815025,-122.2368868,12.506180941677357
755000.0,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,"2101 31st Ave S, Seattle, WA 98144, USA",47.584347,-122.29334186935404,13.534474352733596
289659.0,4.0,2.25,2260,7200,2.0,0,0,4,2260,0,1984,0,"21114-21120 119th Ave SE, Kent, WA 98031, USA",,,12.576463100354847
555000.0,5.0,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003,"24709 SE 278th St, Maple Valley, WA 98038, USA",47.35214325,-122.01194244424964,13.22672519452875
450000.0,3.0,1.5,1530,23660,1.0,0,0,3,1530,0,1952,2008,"3210 NE 163rd St, Lake Forest Park, WA 98155, USA",47.7466708,-122.29493799274384,13.017005083966255
1145000.0,3.0,2.5,2490,4000,2.0,0,0,5,1670,820,1918,0,"2407 4th Ave N, Seattle, WA 98109, USA",47.6402288,-122.34986630783332,13.95091606833254
495000.0,3.0,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009,"22913 NE 20th Pl, Sammamish, WA 98074, USA",47.62782028140703,-122.03277670351758,13.112315061750808
1250000.0,3.0,3.0,3760,8500,2.5,0,3,4,3060,700,1910,0,"5118 SW Waite St, Seattle, WA 98116, USA",47.5814992,-122.39805290108136,14.038654909278163
580000.0,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,"4528 165th Ave NE, Redmond, WA 98052, USA",47.6503315,-122.12084563350489,13.270785106659046
560000.0,4.0,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0,"18500-18560 58th Ave NE, Kenmore, WA 98028, USA",,,13.235693848424024
1080000.0,4.0,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0,"16141 SE 45th Pl, Bellevue, WA 98006, USA",47.5640517,-122.12387068090138,13.8924725250259
450000.0,2.0,1.75,840,3340,1.0,0,0,3,700,140,1912,1994,"5516 2nd Ave NW, Seattle, WA 98107, USA",47.66924595,-122.35879344482406,13.017005083966255
815000.0,3.0,2.0,2270,11989,1.0,0,0,4,2270,0,1968,0,"6600 mango St, Mercer Island, WA 98040, USA",,,13.610944619216111
354000.0,4.0,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,"10125 SE 220th Pl, Kent, WA 98031, USA",47.40429585,-122.20490246805656,12.777055016970678
279900.0,3.0,1.75,1580,6620,1.0,0,0,3,1580,0,1988,2000,"2401 S 359th St, Federal Way, WA 98003, USA",47.27976045,-122.30292845533026,12.5421912482017
339000.0,2.0,1.0,950,7954,1.0,0,0,4,950,0,1941,1998,"2016 S Pearl St, Seattle, WA 98108, USA",47.5569108,-122.30603127179988,12.733758336210744
1340000.0,4.0,3.5,3190,5040,2.0,0,3,3,2160,1030,2003,0,"1120 33rd Ave S, Seattle, WA 98144, USA",47.5928442,-122.29005685419948,14.108180918195472
710000.0,3.0,3.25,3740,136915,2.5,0,0,3,3100,640,1990,2009,"16469 Marine View Dr SW, Burien, WA 98166, USA",47.454857950000005,-122.3631938,13.47302165746721
815000.0,4.0,2.75,2620,4743,1.0,0,2,4,1310,1310,1949,1985,"3311 NW 75th St, Seattle, WA 98117, USA",47.6829407,-122.39991115847458,13.610944619216111
800000.0,3.0,1.75,2080,75794,1.0,0,0,3,2080,0,1958,2004,"11406 NE 112th St, Kirkland, WA 98033, USA",47.70048460958795,-122.18891883570286,13.592368256649284
638000.0,3.0,2.0,1660,3729,1.0,0,0,5,970,690,1922,1956,"6318 SW Marguerite Ct, Seattle, WA 98116, USA",47.57404975,-122.41411369734354,13.366095129723817
475580.0,3.0,1.75,1520,11085,1.0,0,0,3,1520,0,1983,2009,"20331 NE 40th Ct, Sammamish, WA 98074, USA",47.64586199551968,-122.0691916362055,13.072292493463333
243800.0,3.0,1.0,1140,27760,1.0,0,0,4,1140,0,1981,0,"27529 SE High Point Way, Issaquah, WA 98027, USA",,,12.40410759774362
600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003,"35019 SE Curtis Dr, Snoqualmie, WA 98065, USA",47.5381963,-121.8771358164466,13.304686600863562
620000.0,3.0,2.0,2460,41343,1.0,0,0,4,2460,0,1988,0,"23857 SE 98th Pl, Issaquah, WA 98027, USA",,,13.3374763699232
750000.0,4.0,2.75,1750,5080,1.5,0,0,3,1750,0,1903,2005,"1447 21st Ave, Seattle, WA 98122, USA",47.6143126,-122.3052731700829,13.527829818844937
626000.0,3.0,1.75,2430,5000,2.0,0,0,4,1760,670,1945,0,"6723 12th Ave NW, Seattle, WA 98117, USA",47.6785338,-122.37221515156814,13.347107247525049
230000.0,3.0,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,"17736 41st Ave S, SeaTac, WA 98188, USA",47.443229,-122.2821677304629,12.345838935721968
537000.0,3.0,3.0,2410,7479,2.0,0,2,3,2410,0,1942,1988,"3715 NE 153rd St, Lake Forest Park, WA 98155, USA",47.7393902,-122.288076040712,13.19375523568666
210000.0,2.0,1.0,720,8040,1.0,0,0,3,720,0,1943,2002,"15252 20th Ave SW, Burien, WA 98166, USA",47.4652051,-122.35874805149066,12.25486757159303
200500.0,3.0,1.75,1260,9346,1.0,0,0,4,1260,0,1963,0,"11612 SE 258th St, Kent, WA 98030, USA",47.37130085,-122.18602457429094,12.208574513247495
253500.0,3.0,1.0,1640,12384,1.0,0,0,4,1090,550,1954,1979,"2628 S 309th St, Federal Way, WA 98003, USA",47.32568505,-122.2980999,12.44312304677877
150000.0,3.0,1.0,1310,9612,1.0,0,0,3,960,350,1962,2003,"34025 39th Ave S, Auburn, WA 98001, USA",47.29584005,-122.28487057539256,11.918397239722838
440000.0,3.0,1.5,2120,6290,1.0,0,0,4,1220,900,1949,1985,"4231 Powell Pl S, Seattle, WA 98108, USA",47.56499149467095,-122.31826474920604,12.994532278619134
667000.0,3.0,1.75,3320,478288,1.5,0,3,4,2260,1060,1933,1982,"40201 292nd Ave SE, Enumclaw, WA 98022, USA",47.240737,-121.9529091990196,13.410546824147012
660000.0,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,1955,2009,"12016 SE 42nd St, Bellevue, WA 98006, USA",47.572821,-122.17913445704778,13.399996629152975
695000.0,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0,"5633 165th Pl SE, Bellevue, WA 98006, USA",47.55270895,-122.1196018517618,13.451668563394815
440000.0,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,1989,0,"5120 NE 23rd St, Renton, WA 98059, USA",47.51220115,-122.15005647882178,12.994532278619134
1388000.0,4.0,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001,"3418 96th Ave NE, Clyde Hill, WA 98004, USA",47.64075,-122.21198409962476,14.143375140509722
219500.0,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0,"116 J St SE, Auburn, WA 98002, USA",47.306553050000005,-122.21727564992618,12.299112067295642
220000.0,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013,"38205 45th Ave S, Auburn, WA 98001, USA",,,12.301387370778713
